application_id,customer_id,application_date,uf,channel,age,gender,education,employment_type,months_employed,monthly_income,bank_relationship_months,marital_status,dependents,housing_status,credit_history_months,previous_loans,previous_defaults,bureau_inquiries_90d,open_credit_lines,credit_utilization,delinquency_12m,avg_payment_delay_days,monthly_existing_debt,requested_amount,loan_purpose,term_months,estimated_installment,debt_to_income,digital_behavior_score,device_age_months,email_age_months,phone_verified,document_consistency,ip_risk_score,credit_score_internal,risk_band,approved,approved_amount,interest_rate_monthly,default_90d,fraud_confirmed
APP0000714,CUST000714,2024-01-10,MG,app_android,40,F,fundamental,CLT,69,2039.87,20,casado,2,proprio_financiado,182,2,0,1,5,0.751,1,0.9,610.87,3404.52,consumo,48,147.44,0.372,76.2,3,8,0,1,9.0,598,D,0,0.0,0.0603,0,0
APP0000435,CUST000435,2024-01-10,SP,app_ios,44,F,medio,CLT,87,2421.07,19,divorciado,2,proprio_quitado,56,0,0,0,0,0.641,0,7.7,485.66,1777.18,emergencia,18,134.74,0.256,85.4,84,26,1,1,14.2,627,C,0,0.0,0.0414,0,0
APP0004134,CUST004134,2024-01-10,RS,app_android,38,M,fundamental,CLT,29,7118.63,54,solteiro,3,familia,150,1,0,1,2,0.34,0,2.7,1718.06,2411.72,capital_giro,18,182.85,0.267,65.7,5,52,1,1,9.9,718,B,1,2411.72,0.0342,0,0
APP0005594,CUST005594,2024-01-10,MT,app_android,34,M,medio,autonomo,74,2748.58,10,casado,1,alugado,30,0,0,1,1,0.223,1,2.0,1225.77,10555.11,consumo,9,1387.43,0.951,48.3,29,11,1,1,13.4,576,D,0,0.0,0.0794,0,0
APP0005434,CUST005434,2024-01-10,SP,app_android,35,F,fundamental,CLT,83,2314.42,39,uniao_estavel,0,alugado,58,0,0,0,3,0.46,0,0.4,730.74,931.22,emergencia,36,45.89,0.336,38.0,0,17,1,1,20.4,634,C,0,0.0,0.0438,0,0
APP0006578,CUST006578,2024-01-11,SP,whatsapp,44,M,medio,CLT,108,2294.94,6,viuvo,2,proprio_financiado,216,2,0,1,4,0.374,0,0.5,842.98,4271.58,capital_giro,36,210.52,0.459,86.3,29,60,1,1,9.4,727,B,1,4271.58,0.0355,0,0
APP0001668,CUST001668,2024-01-11,ES,app_android,47,F,fundamental,MEI,54,800.0,38,solteiro,1,proprio_financiado,126,2,0,1,1,0.321,0,7.9,128.77,19404.43,renegociacao,12,2008.05,2.5,57.2,17,111,1,1,1.4,601,C,0,0.0,0.075,0,0
APP0007610,CUST007610,2024-01-11,SP,app_android,50,F,superior,desempregado,0,800.0,5,uniao_estavel,0,proprio_financiado,256,7,3,4,5,0.481,2,7.5,499.48,5947.5,reforma,36,293.12,0.991,59.7,21,7,1,1,25.0,250,E,0,0.0,0.0963,0,0
APP0007250,CUST007250,2024-01-11,GO,parceiro,38,M,superior_incompleto,MEI,49,1248.6,28,casado,0,proprio_quitado,166,2,0,1,2,0.683,0,0.7,413.89,18324.42,renegociacao,9,2408.67,2.261,56.4,4,31,1,1,9.5,549,D,0,0.0,0.0879,0,0
APP0006853,CUST006853,2024-01-11,CE,app_android,19,M,superior_incompleto,aposentado,25,5476.21,18,solteiro,1,proprio_financiado,4,1,0,0,3,0.575,1,6.4,1747.86,2198.06,educacao,24,136.88,0.344,94.4,13,68,1,0,9.6,656,C,0,0.0,0.0413,0,0
APP0006632,CUST006632,2024-01-11,SP,app_ios,36,F,superior,CLT,73,5148.01,24,solteiro,0,alugado,148,5,0,1,4,0.439,0,0.0,1957.09,19833.11,renegociacao,12,2052.41,0.779,73.0,14,46,1,1,30.0,696,C,0,0.0,0.0761,0,0
APP0002540,CUST002540,2024-01-12,PE,whatsapp,43,F,superior,aposentado,41,2020.3,15,uniao_estavel,2,alugado,105,1,0,0,4,0.235,0,0.6,873.78,1887.77,reforma,9,248.14,0.555,49.9,7,63,1,1,7.1,708,B,1,1887.77,0.0363,0,0
APP0002861,CUST002861,2024-01-12,DF,app_android,43,M,superior,CLT,26,6675.1,23,divorciado,0,familia,252,4,0,2,5,0.612,0,0.5,1628.17,7036.77,emergencia,24,438.2,0.31,63.0,9,35,1,1,18.3,716,B,1,7036.77,0.0369,1,0
APP0004080,CUST004080,2024-01-12,SP,app_android,45,F,superior,CLT,71,3188.45,36,solteiro,2,proprio_quitado,177,3,0,0,7,0.18,0,7.1,1140.71,2187.91,veiculo,48,94.75,0.387,81.6,12,42,1,1,10.3,762,B,1,2187.91,0.037,0,0
APP0006434,CUST006434,2024-01-12,PR,parceiro,34,F,superior_incompleto,CLT,41,3244.51,24,casado,1,alugado,149,1,0,1,4,0.272,1,6.6,1117.4,2186.75,reforma,6,410.38,0.471,57.3,0,48,1,1,1.4,712,B,0,0.0,0.0312,0,0
APP0001122,CUST001122,2024-01-13,PA,app_ios,46,NA,medio,MEI,13,2095.11,27,divorciado,1,familia,119,2,0,0,4,0.516,1,13.5,1129.34,27634.55,reforma,24,1720.88,1.36,76.3,52,39,1,1,50.3,517,D,0,0.0,0.081,0,0
APP0007282,CUST007282,2024-01-13,SP,app_android,49,F,superior,CLT,84,1907.69,45,solteiro,0,familia,172,5,0,2,9,0.285,0,0.5,946.4,6596.69,educacao,9,867.11,0.951,44.3,14,63,1,1,20.9,584,D,0,0.0,0.0789,0,0
APP0003912,CUST003912,2024-01-13,SP,app_android,35,F,superior,CLT,49,10250.35,19,casado,0,proprio_quitado,44,2,1,2,5,0.884,2,4.1,1590.01,866.39,emergencia,6,162.59,0.171,42.1,28,36,1,1,26.1,518,D,0,0.0,0.0658,0,0
APP0003636,CUST003636,2024-01-13,MG,app_ios,45,M,medio,CLT,42,3697.47,26,uniao_estavel,0,proprio_quitado,285,3,0,1,3,0.323,1,11.2,672.56,2284.53,renegociacao,9,300.29,0.263,92.7,2,100,1,1,8.8,653,C,0,0.0,0.068,0,0
APP0007659,CUST007659,2024-01-13,MG,whatsapp,29,M,medio,CLT,35,3043.96,18,casado,3,proprio_quitado,65,1,0,0,1,0.436,0,0.4,709.35,5502.07,veiculo,12,569.38,0.42,44.3,6,21,1,1,16.2,695,C,0,0.0,0.0438,0,0
APP0004375,CUST004375,2024-01-13,PR,parceiro,47,F,pos_graduacao,CLT,43,6007.0,18,casado,0,alugado,59,1,0,0,0,0.514,1,3.3,1639.24,1848.46,reforma,36,91.1,0.288,56.5,13,45,1,1,3.5,683,C,0,0.0,0.0431,0,0
APP0003991,CUST003991,2024-01-13,SP,app_android,27,F,medio,autonomo,15,3620.57,9,solteiro,3,alugado,60,2,0,0,3,0.497,0,3.4,751.85,5116.7,renegociacao,18,387.93,0.315,68.8,3,47,1,1,5.2,594,D,0,0.0,0.0852,0,0
APP0005009,CUST005009,2024-01-14,SP,web,35,F,medio,MEI,29,2475.03,14,solteiro,3,alugado,78,1,0,2,3,0.535,0,14.5,841.35,4125.51,renegociacao,18,312.78,0.466,58.4,26,19,1,1,9.0,636,C,0,0.0,0.0702,0,0
APP0002980,CUST002980,2024-01-14,MT,parceiro,37,M,superior_incompleto,CLT,50,5573.99,56,casado,2,familia,200,2,0,1,4,0.62,0,1.4,963.0,1547.4,emergencia,18,117.32,0.194,69.8,4,39,1,1,4.1,625,C,0,0.0,0.0551,0,0
APP0006791,CUST006791,2024-01-14,GO,app_android,41,F,superior,CLT,60,6722.79,32,casado,0,proprio_financiado,130,0,0,2,2,0.543,1,3.4,1132.84,3500.51,renegociacao,6,656.93,0.266,63.7,22,76,1,1,25.8,686,C,1,3500.51,0.0514,0,0
APP0003439,CUST003439,2024-01-14,ES,app_android,28,M,medio,MEI,78,1365.68,28,uniao_estavel,2,familia,108,0,0,2,3,0.613,1,4.1,534.66,5124.51,capital_giro,24,319.12,0.625,81.1,17,27,1,1,16.6,561,D,0,0.0,0.0675,0,0
APP0000744,CUST000744,2024-01-14,PR,app_ios,30,M,fundamental,servidor_publico,55,3253.06,43,casado,1,familia,86,1,0,2,2,0.307,0,6.0,906.59,2168.54,consumo,24,135.04,0.32,56.6,8,49,1,1,3.6,723,B,1,2168.54,0.0408,0,0
APP0007695,CUST007695,2024-01-14,ES,app_ios,40,M,medio,autonomo,74,1305.02,53,solteiro,0,alugado,140,1,0,1,8,0.625,0,6.7,854.24,4578.75,capital_giro,18,347.15,0.921,53.9,10,11,1,1,3.1,562,D,0,0.0,0.0731,0,0
APP0001838,CUST001838,2024-01-14,RJ,app_android,39,F,medio,CLT,141,1159.78,8,uniao_estavel,0,alugado,71,0,0,0,2,0.818,1,1.6,645.77,11751.33,reforma,18,890.95,1.325,76.7,2,63,1,1,26.4,476,E,0,0.0,0.1016,0,0
APP0004972,CUST004972,2024-01-14,CE,app_android,44,M,superior_incompleto,autonomo,67,1303.73,36,divorciado,3,familia,278,2,1,3,3,0.71,2,3.6,434.15,15525.67,renegociacao,6,2913.67,2.5,75.8,0,31,1,1,1.1,394,E,0,0.0,0.1228,0,0
APP0004131,CUST004131,2024-01-14,SP,app_ios,39,F,superior,CLT,56,2449.81,34,uniao_estavel,1,proprio_financiado,194,2,0,1,5,0.251,1,2.8,785.1,1939.42,renegociacao,12,200.7,0.402,43.5,1,123,1,0,20.6,703,B,0,0.0,0.0587,0,0
APP0001746,CUST001746,2024-01-14,MG,app_android,29,F,medio,aposentado,55,800.0,18,solteiro,0,alugado,38,0,0,1,2,0.519,0,3.8,356.57,2269.72,saude,12,234.88,0.739,94.3,18,56,0,1,9.1,550,D,0,0.0,0.0751,0,0
APP0001868,CUST001868,2024-01-14,SP,parceiro,35,M,pos_graduacao,desempregado,0,1527.58,29,casado,0,familia,49,0,0,1,4,0.685,0,3.9,522.52,3806.94,capital_giro,24,237.07,0.497,26.6,5,112,1,1,3.1,493,E,0,0.0,0.0952,0,0
APP0004854,CUST004854,2024-01-14,RJ,app_android,47,F,medio,MEI,102,3295.55,29,solteiro,0,alugado,123,2,0,0,6,0.168,0,9.3,1635.01,2474.61,consumo,18,187.62,0.553,38.1,7,49,1,1,20.2,751,B,0,0.0,0.0284,0,0
APP0005875,CUST005875,2024-01-15,MG,web,18,F,medio,CLT,75,1770.49,28,uniao_estavel,1,alugado,0,1,0,0,2,0.427,0,1.7,367.06,7790.23,veiculo,36,383.93,0.424,45.0,64,40,1,1,2.5,639,C,1,7790.23,0.0485,0,0
APP0000915,CUST000915,2024-01-15,PR,app_android,30,F,superior,CLT,48,2674.4,52,solteiro,0,proprio_financiado,55,2,0,0,4,0.068,0,3.1,650.69,3672.13,saude,48,159.03,0.303,71.4,12,48,1,1,9.6,768,B,1,3672.13,0.0245,0,0
APP0000420,CUST000420,2024-01-15,BA,whatsapp,47,F,superior_incompleto,servidor_publico,79,2973.48,37,solteiro,1,alugado,183,6,0,1,4,0.221,1,0.8,1844.42,16675.62,veiculo,24,1038.44,0.97,85.5,12,12,1,1,1.8,615,C,0,0.0,0.0504,0,0
APP0000795,CUST000795,2024-01-15,SP,app_ios,63,M,fundamental,autonomo,27,3263.74,41,casado,1,proprio_quitado,371,6,0,0,5,0.234,0,2.3,967.19,1578.34,consumo,24,98.29,0.326,63.1,8,28,1,1,10.0,777,B,1,1578.34,0.0247,0,0
APP0006370,CUST006370,2024-01-15,GO,web,37,M,medio,desempregado,0,800.0,38,divorciado,2,proprio_quitado,94,1,0,2,3,0.547,0,19.1,564.7,2180.93,educacao,24,135.81,0.876,71.2,11,22,1,0,2.6,444,E,0,0.0,0.1028,0,0
APP0005383,CUST005383,2024-01-15,SP,app_android,48,F,superior_incompleto,CLT,13,841.47,43,solteiro,0,proprio_quitado,295,1,0,2,6,0.447,0,4.9,713.89,3702.81,renegociacao,12,383.18,1.304,60.3,7,47,1,1,3.2,532,D,0,0.0,0.0889,0,0
APP0007783,CUST007783,2024-01-15,CE,app_ios,30,F,superior_incompleto,servidor_publico,20,8449.97,24,casado,0,proprio_financiado,116,1,0,4,6,0.367,0,0.8,2565.59,1607.56,reforma,9,211.31,0.329,61.3,1,11,1,1,27.5,725,B,1,1607.56,0.0296,0,0
APP0006147,CUST006147,2024-01-15,PR,app_ios,39,F,medio,servidor_publico,50,1818.34,53,casado,2,alugado,174,6,1,0,3,0.399,0,2.2,481.71,25131.28,veiculo,36,1238.57,0.946,65.0,33,31,1,1,1.9,596,D,0,0.0,0.0694,0,0
APP0000675,CUST000675,2024-01-15,MG,app_android,39,F,superior_incompleto,CLT,72,2532.79,45,solteiro,0,alugado,52,0,0,2,5,0.502,0,8.5,1463.85,21759.0,veiculo,18,1649.7,1.229,33.5,4,42,1,1,28.7,452,E,0,0.0,0.1153,0,0
APP0002300,CUST002300,2024-01-16,RJ,app_android,28,F,superior_incompleto,CLT,29,2992.94,51,solteiro,3,familia,60,0,0,0,1,0.205,0,15.1,261.59,26398.88,veiculo,12,2731.86,1.0,86.2,3,88,1,0,7.3,587,D,0,0.0,0.0856,0,0
APP0007405,CUST007405,2024-01-16,RJ,app_ios,21,M,medio,MEI,43,3271.09,12,casado,0,alugado,30,0,0,0,3,0.138,0,10.1,1922.04,4801.58,consumo,12,496.89,0.739,100.0,6,26,0,1,8.7,708,B,0,0.0,0.0529,0,0
APP0001149,CUST001149,2024-01-16,DF,parceiro,31,M,fundamental,desempregado,0,800.0,32,casado,3,familia,52,1,0,8,5,0.242,0,1.8,639.24,66939.63,capital_giro,18,5075.15,2.5,59.9,2,62,1,1,0.9,433,E,0,0.0,0.0959,0,0
APP0007350,CUST007350,2024-01-16,ES,app_android,54,M,superior,MEI,33,4073.16,32,casado,0,proprio_financiado,342,7,0,2,6,0.375,0,0.9,1165.28,8626.19,consumo,12,892.67,0.505,37.8,10,37,1,1,37.9,738,B,1,8626.19,0.0361,0,0
APP0001064,CUST001064,2024-01-17,MG,whatsapp,44,M,pos_graduacao,servidor_publico,62,7542.31,27,casado,1,proprio_financiado,214,2,0,1,5,0.477,0,6.6,2660.02,4998.11,capital_giro,24,311.25,0.394,63.7,11,59,1,1,7.4,818,A,1,4998.11,0.0249,0,0
APP0006309,CUST006309,2024-01-17,PR,app_android,38,M,pos_graduacao,autonomo,41,2246.25,19,solteiro,0,alugado,39,0,0,3,2,0.303,0,5.7,398.93,3045.99,saude,36,150.12,0.244,42.7,16,84,1,1,21.8,649,C,1,3045.99,0.0428,1,0
APP0004803,CUST004803,2024-01-17,CE,app_ios,43,F,superior,autonomo,49,4070.66,41,solteiro,1,alugado,197,2,0,0,2,0.16,0,11.3,854.69,761.09,renegociacao,18,57.7,0.224,44.5,9,67,1,1,5.1,782,B,1,761.09,0.0457,0,0
APP0004982,CUST004982,2024-01-17,SP,app_ios,33,F,superior_incompleto,CLT,60,4700.42,25,solteiro,0,alugado,153,1,0,2,2,0.542,0,1.3,222.05,2201.56,educacao,12,227.83,0.096,80.5,31,31,1,1,1.4,730,B,1,2201.56,0.0316,0,0
APP0005969,CUST005969,2024-01-17,ES,parceiro,18,NA,medio,desempregado,0,800.0,25,solteiro,0,alugado,0,0,0,0,3,0.197,0,15.7,453.66,2679.23,veiculo,36,132.04,0.732,75.2,6,7,1,1,8.1,536,D,0,0.0,0.0736,0,0
APP0006915,CUST006915,2024-01-17,RJ,app_ios,40,M,superior_incompleto,MEI,55,4099.4,38,uniao_estavel,0,alugado,167,2,1,1,1,0.321,0,7.2,166.66,3728.46,consumo,24,232.18,0.097,85.0,9,69,1,1,15.4,599,D,0,0.0,0.0677,0,0
APP0005010,CUST005010,2024-01-17,MG,app_android,25,F,superior,MEI,14,4438.64,25,solteiro,0,familia,14,0,0,1,3,0.371,0,8.8,2854.16,21408.14,capital_giro,6,4017.63,1.548,39.6,11,63,1,1,22.6,506,D,0,0.0,0.089,0,0
APP0000944,CUST000944,2024-01-17,GO,app_android,30,F,superior,CLT,21,4255.01,67,solteiro,0,alugado,77,0,0,1,1,0.534,0,7.4,315.32,6133.99,capital_giro,36,302.31,0.145,69.0,24,19,1,1,14.1,621,C,0,0.0,0.0416,0,0
APP0006689,CUST006689,2024-01-17,PR,app_ios,34,F,fundamental,autonomo,26,3635.47,43,casado,2,familia,66,0,0,0,2,0.702,0,7.3,908.29,3645.52,consumo,9,479.19,0.382,46.4,8,33,0,1,3.6,620,C,0,0.0,0.0546,0,0
APP0007348,CUST007348,2024-01-17,MG,app_ios,42,NA,pos_graduacao,autonomo,40,3167.64,20,casado,3,proprio_quitado,210,5,1,0,1,0.639,1,25.7,505.46,17766.68,veiculo,9,2335.36,0.897,76.2,26,122,1,1,23.4,472,E,0,0.0,0.1112,0,0
APP0005183,CUST005183,2024-01-18,SP,web,30,M,superior,CLT,36,3323.41,14,solteiro,3,proprio_financiado,44,0,0,2,4,0.353,0,2.7,461.76,9674.95,consumo,36,476.82,0.282,56.3,6,36,0,1,1.1,650,C,1,9674.95,0.0501,0,0
APP0002559,CUST002559,2024-01-18,SP,app_android,39,M,superior,CLT,24,3045.53,19,solteiro,0,proprio_quitado,68,0,0,0,1,0.324,0,8.0,789.33,4662.36,emergencia,36,229.78,0.335,32.4,3,83,1,1,5.3,712,B,1,4662.36,0.0395,0,0
APP0002996,CUST002996,2024-01-18,DF,web,29,F,medio,CLT,58,1997.4,16,solteiro,1,familia,39,0,0,3,0,0.382,1,3.7,631.27,3658.06,reforma,36,180.28,0.406,65.8,13,26,1,1,7.2,649,C,0,0.0,0.0365,0,0
APP0001230,CUST001230,2024-01-18,MG,whatsapp,42,M,medio,CLT,118,3782.34,45,solteiro,1,alugado,127,3,0,2,3,0.116,0,1.7,1197.25,788.94,renegociacao,12,81.64,0.338,64.1,6,30,1,1,3.6,771,B,0,0.0,0.0478,0,0
APP0004349,CUST004349,2024-01-18,GO,app_android,34,F,superior_incompleto,autonomo,115,2131.8,33,solteiro,3,alugado,118,0,0,0,1,0.596,0,1.7,1023.1,5349.29,saude,24,333.12,0.636,46.4,3,54,1,1,32.0,609,C,0,0.0,0.0474,0,0
APP0001911,CUST001911,2024-01-18,RJ,app_ios,28,F,superior_incompleto,CLT,29,2686.6,16,casado,1,familia,58,0,0,1,1,0.552,1,1.6,723.26,5530.23,consumo,12,572.29,0.482,73.9,10,32,1,1,11.5,581,D,0,0.0,0.0643,0,0
APP0000913,CUST000913,2024-01-18,RS,app_ios,36,F,superior,CLT,111,1617.07,38,divorciado,0,proprio_quitado,163,6,1,1,4,0.689,2,1.7,636.33,4680.44,renegociacao,18,354.86,0.613,66.4,6,52,1,1,6.5,473,E,0,0.0,0.1089,0,0
APP0006009,CUST006009,2024-01-18,RS,whatsapp,52,M,fundamental,CLT,59,1805.81,6,casado,0,alugado,142,3,1,3,5,0.466,3,2.7,772.5,2546.44,renegociacao,18,193.06,0.535,46.5,23,122,1,1,14.8,546,D,0,0.0,0.0755,0,0
APP0001174,CUST001174,2024-01-18,SP,web,53,F,fundamental,CLT,19,2235.12,26,solteiro,0,alugado,246,1,1,0,4,0.828,1,15.4,549.23,2244.21,emergencia,36,110.6,0.295,62.5,16,62,1,1,8.4,597,D,0,0.0,0.0654,0,0
APP0007118,CUST007118,2024-01-18,SP,app_android,39,M,superior_incompleto,aposentado,35,1052.6,28,casado,1,alugado,103,1,1,2,1,0.828,3,23.5,132.39,4203.11,educacao,12,434.95,0.539,55.0,37,61,1,1,9.3,469,E,0,0.0,0.097,0,0
APP0005753,CUST005753,2024-01-19,SP,parceiro,34,F,superior,CLT,51,5953.67,9,viuvo,0,alugado,152,1,0,1,6,0.258,1,4.5,1676.26,6466.11,consumo,18,490.24,0.364,100.0,60,80,1,1,2.3,771,B,1,6466.11,0.033,0,0
APP0001395,CUST001395,2024-01-19,RJ,parceiro,46,M,medio,CLT,57,2599.45,32,solteiro,2,proprio_quitado,239,4,0,1,4,0.502,0,3.0,933.09,18175.97,veiculo,9,2389.16,1.278,63.6,19,61,1,1,12.6,571,D,0,0.0,0.0692,0,0
APP0007968,CUST007968,2024-01-19,SP,app_ios,28,M,superior,MEI,118,1812.92,25,solteiro,0,alugado,46,1,0,1,1,0.642,0,1.8,181.6,7037.94,consumo,36,346.86,0.291,76.8,2,61,1,1,13.2,625,C,0,0.0,0.0499,0,0
APP0000250,CUST000250,2024-01-19,DF,web,48,M,superior_incompleto,autonomo,31,4342.25,21,casado,2,familia,205,4,0,0,5,0.59,0,6.5,1152.11,1969.59,renegociacao,18,149.33,0.3,57.8,5,46,1,0,8.8,668,C,0,0.0,0.0622,0,0
APP0000939,CUST000939,2024-01-19,SP,web,43,M,medio,servidor_publico,53,13133.78,19,solteiro,0,familia,64,3,0,4,1,0.187,0,2.2,1699.11,6979.98,renegociacao,48,302.28,0.152,49.9,18,113,1,1,16.1,832,A,0,0.0,0.0327,0,0
APP0003370,CUST003370,2024-01-19,SC,web,40,F,superior,aposentado,53,5079.42,47,solteiro,0,proprio_quitado,137,2,0,0,5,0.239,0,0.9,657.94,3293.91,capital_giro,36,162.34,0.161,35.0,3,15,1,1,4.5,791,B,1,3293.91,0.0377,0,0
APP0002233,CUST002233,2024-01-19,CE,parceiro,49,M,medio,CLT,85,6001.55,21,solteiro,5,familia,57,1,0,0,3,0.262,0,8.7,387.9,4081.09,saude,24,254.14,0.107,62.2,20,27,1,1,3.0,652,C,0,0.0,0.0472,0,0
APP0003891,CUST003891,2024-01-19,BA,parceiro,47,F,medio,CLT,35,2160.05,27,uniao_estavel,0,familia,214,3,1,0,4,0.654,1,1.0,661.93,8135.15,consumo,36,400.93,0.492,54.6,16,54,0,1,15.1,575,D,0,0.0,0.0667,0,0
APP0000850,CUST000850,2024-01-19,RS,app_android,43,F,superior_incompleto,CLT,39,2279.77,24,divorciado,0,proprio_quitado,160,1,0,0,2,0.177,0,0.5,1375.14,2093.96,consumo,48,90.68,0.643,58.3,14,44,1,1,2.9,680,C,0,0.0,0.045,0,0
APP0004313,CUST004313,2024-01-20,SP,app_android,38,NA,fundamental,CLT,24,2156.13,14,divorciado,0,alugado,90,0,0,1,1,0.728,0,1.1,493.29,7711.54,capital_giro,24,480.22,0.452,66.9,17,38,1,1,5.3,631,C,0,0.0,0.0509,0,0
APP0003431,CUST003431,2024-01-20,RS,app_android,49,F,medio,CLT,42,3582.31,20,solteiro,0,proprio_financiado,145,1,0,0,3,0.416,0,4.6,1040.07,2320.24,consumo,18,175.91,0.339,56.9,6,11,0,1,13.5,755,B,1,2320.24,0.0233,0,0
APP0003906,CUST003906,2024-01-20,MG,whatsapp,21,M,medio,CLT,68,1860.64,52,solteiro,2,alugado,6,0,0,2,1,0.247,0,11.3,217.07,9448.85,reforma,12,977.8,0.642,73.7,11,40,1,1,5.5,685,C,0,0.0,0.04,0,0
APP0004511,CUST004511,2024-01-20,SP,app_android,35,M,medio,autonomo,33,2684.74,13,solteiro,0,alugado,120,3,0,1,7,0.3,0,6.9,695.48,7069.94,reforma,18,536.02,0.459,56.5,3,32,0,1,37.4,745,B,1,7069.94,0.0253,0,0
APP0000150,CUST000150,2024-01-20,RJ,app_ios,46,F,superior_incompleto,servidor_publico,45,11019.7,6,divorciado,0,outro,247,1,0,0,3,0.011,0,0.3,966.43,3513.51,saude,9,461.84,0.13,66.1,5,63,1,1,6.4,835,A,0,0.0,0.0231,0,0
APP0004095,CUST004095,2024-01-20,RJ,app_ios,31,F,medio,CLT,107,3431.87,46,divorciado,0,familia,49,1,0,0,3,0.288,1,4.1,1183.26,12829.58,capital_giro,18,972.7,0.628,66.7,10,22,1,1,7.7,599,D,0,0.0,0.072,0,0
APP0003100,CUST003100,2024-01-20,MG,whatsapp,32,M,superior,CLT,18,3215.16,17,solteiro,1,alugado,150,0,0,2,5,0.27,0,1.5,1538.88,2720.67,renegociacao,6,510.58,0.637,75.9,16,20,1,1,11.4,611,C,0,0.0,0.0509,0,0
APP0001561,CUST001561,2024-01-20,RJ,app_android,22,F,medio,CLT,47,1658.12,17,solteiro,1,alugado,31,1,0,2,1,0.379,0,6.6,424.56,6624.21,renegociacao,12,685.5,0.669,60.1,43,33,1,1,32.7,615,C,0,0.0,0.0632,0,0
APP0004298,CUST004298,2024-01-20,SP,app_ios,40,M,superior,servidor_publico,78,16219.1,5,casado,1,familia,118,2,1,2,3,0.445,2,18.3,3902.3,2694.99,renegociacao,12,278.89,0.258,73.5,21,66,1,1,16.9,569,D,0,0.0,0.0803,0,0
APP0000721,CUST000721,2024-01-20,ES,parceiro,30,F,superior,autonomo,40,1217.16,75,solteiro,0,familia,38,0,0,2,6,0.647,0,3.3,627.49,4219.75,educacao,6,791.91,1.166,61.0,37,41,1,1,6.5,487,E,0,0.0,0.1032,0,0
APP0005105,CUST005105,2024-01-20,RJ,parceiro,28,F,medio,CLT,33,2200.44,58,solteiro,1,familia,18,0,0,1,0,0.963,3,14.7,833.06,3335.5,emergencia,48,144.45,0.444,81.9,15,28,0,1,2.4,519,D,0,0.0,0.0722,0,0
APP0000219,CUST000219,2024-01-20,SC,app_android,33,F,medio,autonomo,31,3844.66,27,solteiro,0,proprio_financiado,124,2,0,2,8,0.212,0,4.0,1014.89,2526.67,consumo,24,157.34,0.305,54.8,36,52,1,1,7.9,735,B,1,2526.67,0.0424,0,0
APP0006873,CUST006873,2024-01-20,RS,app_android,43,M,medio,desempregado,0,800.0,27,solteiro,2,proprio_quitado,144,2,1,2,2,0.771,0,1.6,316.49,8356.33,capital_giro,24,520.37,1.046,51.2,2,32,1,1,8.8,294,E,0,0.0,0.1044,0,0
APP0005444,CUST005444,2024-01-20,PA,web,42,F,superior_incompleto,autonomo,52,2796.93,36,divorciado,2,alugado,93,0,0,2,5,0.382,0,4.3,1851.02,1294.98,saude,18,98.18,0.697,63.2,4,45,1,1,6.0,620,C,0,0.0,0.0415,0,0
APP0000521,CUST000521,2024-01-21,RS,web,27,F,superior,MEI,74,5742.98,45,solteiro,1,proprio_quitado,50,2,0,1,1,0.338,1,17.8,861.47,21206.1,capital_giro,24,1320.56,0.38,73.2,7,18,1,1,46.3,659,C,0,0.0,0.0499,0,0
APP0002403,CUST002403,2024-01-21,MG,app_android,53,F,medio,CLT,57,8262.58,11,solteiro,0,familia,217,2,0,0,2,0.176,0,0.6,3007.41,4550.82,consumo,12,470.94,0.421,100.0,7,13,1,1,20.4,786,B,0,0.0,0.0359,0,0
APP0002915,CUST002915,2024-01-21,SP,app_android,48,M,superior_incompleto,autonomo,62,1715.08,36,uniao_estavel,0,alugado,212,3,1,0,4,0.336,0,1.8,549.86,1282.98,renegociacao,36,63.23,0.357,34.7,14,14,1,1,8.5,689,C,0,0.0,0.0562,0,0
APP0005913,CUST005913,2024-01-21,BA,app_android,48,M,superior,CLT,78,7786.0,13,casado,2,familia,230,3,0,2,5,0.3,0,0.2,753.55,1464.9,consumo,6,274.92,0.132,43.9,3,66,1,1,2.7,816,A,1,1464.9,0.0237,0,0
APP0007351,CUST007351,2024-01-21,RJ,parceiro,49,F,medio,autonomo,21,1558.81,19,solteiro,3,alugado,166,0,0,1,3,0.935,0,20.4,591.81,4924.64,consumo,12,509.62,0.707,78.3,11,52,1,1,1.6,591,D,0,0.0,0.0762,0,0
APP0003259,CUST003259,2024-01-21,RJ,app_android,33,M,medio,CLT,43,2193.55,13,solteiro,0,proprio_financiado,83,2,0,0,1,0.332,0,1.3,883.62,2657.25,renegociacao,18,201.46,0.495,83.9,11,77,1,1,8.8,738,B,1,2657.25,0.042,0,0
APP0004345,CUST004345,2024-01-21,RS,web,56,F,superior_incompleto,CLT,101,1000.69,4,solteiro,2,familia,226,1,0,4,2,0.36,0,3.8,464.99,14343.64,capital_giro,18,1087.49,1.551,88.3,5,68,1,1,8.2,580,D,0,0.0,0.0779,0,0
APP0004785,CUST004785,2024-01-21,MG,app_android,38,M,superior,aposentado,18,2514.27,9,solteiro,1,familia,105,0,0,1,4,0.42,0,3.1,1057.35,5623.16,consumo,36,277.13,0.531,62.3,10,26,1,1,15.1,738,B,0,0.0,0.0289,0,0
